repo_id,repo_name,description,stars,forks,watchers,open_issues,size_kb,language,topics,repo_age_days,last_commit_days,releases,contributors,recent_commits,merged_prs,has_cicd,readme_length,is_fork,is_template,is_archived,has_license,has_wiki,has_pages,has_description,commit_rate,engagement_ratio,is_mature,is_active,description_length,topics_count,text_summary,label,confidence,reasoning
1007225606,Garudex-Labs/caracal,"🐾 Caracal is a security-first AI authority, delegation, and identity system for autonomous agents.",114,46,114,4,26423,TypeScript,"governance, attestation, authorization, enforcement, revocation",338,0,11,16,1000,91,1,9225,0,0,0,1,0,1,1,333.33,0.944,1,1,98,5,"Description: 🐾 Caracal is a security-first AI authority, delegation, and identity system for autonomous agents.. Primary language: TypeScript. Topics: governance, attestation, authorization, enforcement, revocation. large codebase. 114 stars (good visibility). 46 forks (modest community interest). 16 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 338 days old (established). 91 merged pull requests. 11 releases published. 4 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (9225 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.944. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"High maturity: large team (16 contributors), very high commit activity (1000 in 90 days), CI/CD, multiple releases, extensive documentation, GitHub Pages, and a security-focused system with governance and attestation topics."
1169735215,l33tdawg/sage,(S)AGE - (Sovereign) Agent Governed Experience,222,21,222,0,17146,Go,"agentic-ai, artificial-intelligence, bft-consensus, bft-network, distributed-systems, governance",88,0,124,5,410,9,1,14502,0,0,0,1,1,1,1,136.67,5.4607,0,1,46,6,"Description: (S)AGE - (Sovereign) Agent Governed Experience. Primary language: Go. Topics: agentic-ai, artificial-intelligence, bft-consensus, bft-network, distributed-systems, governance. large codebase. 222 stars (good visibility). 21 forks (modest community interest). 5 contributors (medium team). 410 commits in last 90 days (~136.67/month, high activity). updated today. 88 days old (recent). 9 merged pull requests. 124 releases published. no open issues. Has CI/CD workflows configured. detailed README (14502 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 5.4607. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, young and actively developed.",lead,0.95,"High activity, multiple contributors, CI/CD, extensive documentation, wiki, GitHub Pages, regular releases, and a well-defined topic set indicate a mature, complex project with strong engineering practices."
334853437,manjaro-pinephone/plasma-mobile,Manjaro Plasma-Mobile,194,18,194,36,6973,HTML,,1941,0,366,8,318,9,1,691,0,0,0,0,1,0,1,106.0,0.2183,1,1,21,0,"Description: Manjaro Plasma-Mobile. Primary language: HTML. medium-sized codebase. 194 stars (good visibility). 18 forks (modest community interest). 8 contributors (medium team). 318 commits in last 90 days (~106.0/month, high activity). updated today. 5.3 years old (mature repository). 9 merged pull requests. 366 releases published. 36 open issues (active issue tracking). Has CI/CD workflows configured. basic README (691 chars). Wiki enabled. Engagement ratio (stars+2*forks+watchers per day of age): 0.2183. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, regular release cadence, wiki enabled, no topics declared, mature and currently active.",senior,0.85,"The repository shows strong engineering maturity with a multi-contributor team, CI/CD, regular releases (366), active issue tracking, and high recent commit activity. However, the basic README and lack of topics prevent it from reaching 'lead' level, and it is clearly beyond junior/intern levels."
431911342,seatsurfing/seatsurfing,"Desk sharing, room reservation, free seating, and co-working for enterprises",295,89,295,33,11372,Go,"free-seating, co-working, desk-booking, space-booking, seat-booking, room-booking, desk-sharing",1644,0,238,31,434,286,1,4037,0,0,0,1,0,0,1,144.67,0.4669,1,1,76,7,"Description: Desk sharing, room reservation, free seating, and co-working for enterprises. Primary language: Go. Topics: free-seating, co-working, desk-booking, space-booking, seat-booking, room-booking, desk-sharing. large codebase. 295 stars (good visibility). 89 forks (notable community interest). 31 contributors (large team). 434 commits in last 90 days (~144.67/month, high activity). updated today. 4.5 years old (mature repository). 286 merged pull requests. 238 releases published. 33 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (4037 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.4669. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"This repository exhibits all characteristics of a lead-level project: large team (31 contributors), high activity (434 commits in 90 days), extensive PR history (286 merged), regular releases (238), mature age (4.5 years), CI/CD, comprehensive documentation, and strong community engagement (295 stars, 89 forks)."
1204857340,cloveric/tarocub,"TaroCub runs Codex, Claude Code, and Antigravity locally, then lets you control them from Telegram and Feishu/Lark.",121,23,121,0,11218,TypeScript,"ai, automation, cli, codex, developer-tools, openai-codex, telegram-bot, typescript, anthropic, claude-code, session-management, agent-bus, multi-agent, feishu, lark, lark-cli, tarocub",49,0,5,2,496,0,0,13900,0,0,0,1,0,0,1,165.33,5.76,0,1,115,17,"Description: TaroCub runs Codex, Claude Code, and Antigravity locally, then lets you control them from Telegram and Feishu/Lark.. Primary language: TypeScript. Topics: ai, automation, cli, codex, developer-tools, openai-codex, telegram-bot, typescript, anthropic, claude-code, session-management, agent-bus, multi-agent, feishu, lark, lark-cli, tarocub. large codebase. 121 stars (good visibility). 23 forks (modest community interest). 2 contributors (small team). 496 commits in last 90 days (~165.33/month, high activity). updated today. 49 days old (recent). No merged pull requests recorded. 5 releases published. no open issues. No CI/CD workflows detected. detailed README (13900 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 5.76. Combined engineering signals: very small team, no automated CI/CD, no visible PR-review workflow, a few releases published, extensive documentation, open-source license, well-tagged with topics, young and actively developed.",senior,0.85,"Despite a small team and no CI/CD, the repository shows high activity (496 commits in 90 days), multiple releases, extensive documentation, clear topic tagging, and an open-source license. The project is well-structured with a clear purpose and active development, indicating senior-level engineering maturity."
1246367892,nevertoday/xposter,Chrome MV3 extension for importing Markdown drafts into X Articles.,102,20,102,0,660,JavaScript,"chrome-extension, markdown, mv3, publishing, x-articles",5,0,0,1,53,0,0,7346,0,0,0,1,1,0,1,17.67,40.6667,0,1,67,5,"Description: Chrome MV3 extension for importing Markdown drafts into X Articles.. Primary language: JavaScript. Topics: chrome-extension, markdown, mv3, publishing, x-articles. small codebase. 102 stars (good visibility). 20 forks (modest community interest). solo project (1 contributor). 53 commits in last 90 days (~17.67/month, moderate activity). updated today. brand new repository (less than 1 week old). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. detailed README (7346 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 40.6667. Combined engineering signals: solo developer, no automated CI/CD, no visible PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",junior,0.85,"Solo developer, no CI/CD, no PR workflow, no releases, but has detailed README, wiki, license, and active recent commits. Shows functional structure and documentation beyond intern level, but lacks senior-level practices."
1185625342,Kpa-clawbot/CoreScope,"MeshCore mesh network analyzer — live packet visualization, VCR replay, channel decryption, node health, analytics",109,31,109,122,108452,JavaScript,,70,0,28,14,1000,267,1,11792,0,0,0,1,1,0,1,333.33,3.9437,0,1,114,0,"Description: MeshCore mesh network analyzer — live packet visualization, VCR replay, channel decryption, node health, analytics. Primary language: JavaScript. very large codebase. 109 stars (good visibility). 31 forks (modest community interest). 14 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 70 days old (recent). 267 merged pull requests. 28 releases published. 122 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (11792 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 3.9437. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, no topics declared, young and actively developed.",lead,0.95,"High activity (1000 commits/90 days, 267 PRs, 28 releases), large team (14 contributors), CI/CD, extensive documentation, wiki, and strong community engagement (109 stars, 31 forks) indicate a mature, well-organized project with established practices and ecosystem."
22165505,f-droid/fdroiddata,Data for the main F-Droid repository.,326,96,326,0,303674,Python,"android, fdroid, apps",4326,0,0,330,1000,0,0,1699,0,0,0,1,0,0,1,333.33,0.1951,1,1,37,3,"Description: Data for the main F-Droid repository.. Primary language: Python. Topics: android, fdroid, apps. very large codebase. 326 stars (good visibility). 96 forks (notable community interest). 330 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 11.9 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. basic README (1699 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1951. Combined engineering signals: multi-contributor team, no automated CI/CD, no visible PR-review workflow, no formal releases, open-source license, well-tagged with topics, mature and currently active.",lead,0.85,"Despite lacking formal releases and CI/CD workflows, this repository is a core data repository for the F-Droid ecosystem, with a very large codebase, 330 contributors, high recent commit activity, and long maturity. The absence of PRs and releases is typical for a data repository that uses different workflows (e.g., direct pushes or external tools). Its high visibility, community engagement, and role in a major open-source project indicate lead-level maturity."
1242679355,Klotzkette/claude-fuer-deutsches-recht,"⚠️ Experimentelle Skill-Sammlung für deutsches Recht (Arbeits-, Gesellschafts-, Insolvenz-, Datenschutz-, Prozessrecht u.a.) – inzwischen verbessert und im Alltag getestet, aber weiterhin Experiment. Bitte selber ausprobieren, Issues/PRs willkommen! Keine Rechtsberatung. Mandatsgeheimnis (§§ 203/204 StGB, § 43e BRAO), DSGVO, US-Transfer, KI-VO & Co",292,19,292,0,36384,Python,"anthropic, bgh, claude-skills, dsgvo, german-law, kanzlei, legal-ai, legaltech, deutsches-recht",9,0,132,2,345,113,1,72575,0,0,0,1,1,1,1,115.0,62.2,0,1,350,9,"Description: ⚠️ Experimentelle Skill-Sammlung für deutsches Recht (Arbeits-, Gesellschafts-, Insolvenz-, Datenschutz-, Prozessrecht u.a.) – inzwischen verbessert und im Alltag getestet, aber weiterhin Experiment. Bitte selber ausprobieren, Issues/PRs willkommen! Keine Rechtsberatung. Mandatsgeheimnis (§§ 203/204 StGB, § 43e BRAO), DSGVO, US-Transfer, KI-VO & Co. Primary language: Python. Topics: anthropic, bgh, claude-skills, dsgvo, german-law, kanzlei, legal-ai, legaltech, deutsches-recht. large codebase. 292 stars (good visibility). 19 forks (modest community interest). 2 contributors (small team). 345 commits in last 90 days (~115.0/month, high activity). updated today. 9 days old (very recent). 113 merged pull requests. 132 releases published. no open issues. Has CI/CD workflows configured. detailed README (72575 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 62.2. Combined engineering signals: very small team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, young and actively developed.",senior,0.85,"Despite being only 9 days old, the repository shows high engineering maturity: 132 releases, 113 merged PRs, CI/CD, extensive documentation, wiki, GitHub Pages, and a clear PR workflow. The small team size (2 contributors) and experimental nature slightly lower the confidence, but the practices and output are well beyond junior level."
1158548143,xorbitsai/xagent,"A production-ready platform for dynamic AI agents — plan, use tools, and complete real work without hardcoded workflows.",248,41,248,103,89541,Python,"agent, agentic-ai, claude, gemini, llm, no-code, openai, orchestration, xinference",101,0,14,15,349,272,1,8233,0,0,0,1,1,0,1,116.33,5.6667,0,1,120,9,"Description: A production-ready platform for dynamic AI agents — plan, use tools, and complete real work without hardcoded workflows.. Primary language: Python. Topics: agent, agentic-ai, claude, gemini, llm, no-code, openai, orchestration, xinference. large codebase. 248 stars (good visibility). 41 forks (modest community interest). 15 contributors (large team). 349 commits in last 90 days (~116.33/month, high activity). updated today. 101 days old (recent). 272 merged pull requests. 14 releases published. 103 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (8233 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 5.6667. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",lead,0.95,"This repository exhibits all hallmarks of a lead-level project: large team (15 contributors), high commit activity (349 in 90 days), extensive PR history (272 merged), regular releases (14), comprehensive documentation (detailed README, wiki), CI/CD, and a clear production-ready focus with complex orchestration of AI agents. The high engagement ratio and active issue management further confirm its maturity and community adoption."
377236744,redhat-openshift-ecosystem/community-operators-prod,community-operators metadata backing OpenShift OperatorHub,133,636,133,19,1062386,Dockerfile,,1807,0,0,386,839,276,1,2146,0,0,0,1,0,1,1,279.67,0.8507,1,1,58,0,"Description: community-operators metadata backing OpenShift OperatorHub. Primary language: Dockerfile. very large codebase. 133 stars (good visibility). 636 forks (widely reused project). 386 contributors (large team). 839 commits in last 90 days (~279.67/month, high activity). updated today. 5.0 years old (mature repository). 276 merged pull requests. No formal releases. 19 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (2146 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.8507. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, GitHub Pages site published, open-source license, no topics declared, mature and currently active.",lead,0.95,"This repository is a mature, highly active project with a large team (386 contributors), extensive PR history (276 merged), high commit frequency (839 in 90 days), and CI/CD workflows. Despite no formal releases, its role as a community operator hub for OpenShift indicates significant engineering maturity and ecosystem impact."
1103078850,XiaoTong6666/Sui,Modern super user interface implementation on Android.,439,13,439,2,1627,Java,"zygisk, shizuku, shizuku-api, sui, android, root",184,0,1,9,64,37,1,12778,0,0,0,1,1,1,1,21.33,4.8865,1,1,54,6,"Description: Modern super user interface implementation on Android.. Primary language: Java. Topics: zygisk, shizuku, shizuku-api, sui, android, root. medium-sized codebase. 439 stars (good visibility). 13 forks (modest community interest). 9 contributors (medium team). 64 commits in last 90 days (~21.33/month, high activity). updated today. 184 days old (established). 37 merged pull requests. 1 releases published. 2 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (12778 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 4.8865. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, a few releases published, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",senior,0.92,"This repository demonstrates strong engineering maturity with a multi-contributor team, CI/CD workflows, active PR and issue management, detailed documentation, wiki, GitHub Pages, and a release. While it has good visibility and activity, it does not reach the scale or ecosystem complexity of a 'lead' project."
539385775,mondoohq/cnspec,"An open source, cloud-native security to protect everything from build to runtime",433,35,433,120,78338,Go,"cloud-native, compliance, opensource, policy-as-code, security, security-as-code, declarative, policy, kubernetes",1344,0,386,49,453,283,1,19209,0,0,0,1,0,0,1,151.0,0.6959,1,1,81,9,"Description: An open source, cloud-native security to protect everything from build to runtime. Primary language: Go. Topics: cloud-native, compliance, opensource, policy-as-code, security, security-as-code, declarative, policy, kubernetes. large codebase. 433 stars (good visibility). 35 forks (modest community interest). 49 contributors (large team). 453 commits in last 90 days (~151.0/month, high activity). updated today. 3.7 years old (mature repository). 283 merged pull requests. 386 releases published. 120 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (19209 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.6959. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"This repository exhibits all characteristics of a lead-level project: large team (49 contributors), high activity (453 commits in 90 days), extensive release history (386 releases), mature age (3.7 years), strong CI/CD, comprehensive documentation, and a well-established PR workflow. The high engagement ratio and active issue management further confirm its maturity and ecosystem influence."
1151848125,TeoSlayer/pilotprotocol,Pilot Protocol: The Internet of Agents,105,13,105,24,44342,Go,"infrastructure, networking, a2a, agent-communication, agent-protocol, ai-agents, decentralized, encryption, go, mcp-alternative, nat-traversal, overlay-network, peer-to-peer, protocol, trust, udp, virtual-addresses",110,0,41,3,577,40,1,11724,0,0,0,1,1,0,1,192.33,2.1261,0,1,38,17,"Description: Pilot Protocol: The Internet of Agents. Primary language: Go. Topics: infrastructure, networking, a2a, agent-communication, agent-protocol, ai-agents, decentralized, encryption, go, mcp-alternative, nat-traversal, overlay-network, peer-to-peer, protocol, trust, udp, virtual-addresses. large codebase. 105 stars (good visibility). 13 forks (modest community interest). 3 contributors (small team). 577 commits in last 90 days (~192.33/month, high activity). updated today. 110 days old (recent). 40 merged pull requests. 41 releases published. 24 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (11724 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 2.1261. Combined engineering signals: very small team, automated CI/CD pipeline, some PR review activity, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",senior,0.85,"The repository demonstrates strong engineering maturity with CI/CD, regular releases, extensive documentation, and active development. However, the very small team size (3 contributors) and relatively young age (110 days) prevent it from reaching the 'lead' category, which typically requires larger teams and longer-established ecosystems."
145484028,coreos/fedora-coreos-config,Base configuration for Fedora CoreOS,191,174,191,50,9578,Shell,,2837,0,0,72,142,269,1,7062,0,0,0,1,0,0,1,47.33,0.2572,1,1,36,0,"Description: Base configuration for Fedora CoreOS. Primary language: Shell. medium-sized codebase. 191 stars (good visibility). 174 forks (notable community interest). 72 contributors (large team). 142 commits in last 90 days (~47.33/month, high activity). updated today. 7.8 years old (mature repository). 269 merged pull requests. No formal releases. 50 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (7062 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.2572. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, open-source license, no topics declared, mature and currently active.",lead,0.92,"This repository is a mature, highly active project with a large team (72 contributors), high commit frequency, extensive CI/CD, detailed documentation, and strong community engagement (191 stars, 174 forks). Despite no formal releases, its structured PR workflow, long history (7.8 years), and ongoing development indicate lead-level engineering maturity."
224408104,yorkie-team/yorkie-js-sdk,Yorkie JavaScript SDK,158,108,158,11,183168,TypeScript,"yorkie, yorkie-js-sdk, grpc-web, realtime-collaboration, collaborative-applications, crdt, hacktoberfest, typescript",2373,0,126,61,70,240,1,1670,0,0,0,1,0,1,1,23.33,0.2241,1,1,21,8,"Description: Yorkie JavaScript SDK. Primary language: TypeScript. Topics: yorkie, yorkie-js-sdk, grpc-web, realtime-collaboration, collaborative-applications, crdt, hacktoberfest, typescript. very large codebase. 158 stars (good visibility). 108 forks (notable community interest). 61 contributors (large team). 70 commits in last 90 days (~23.33/month, high activity). updated today. 6.5 years old (mature repository). 240 merged pull requests. 126 releases published. 11 open issues (active issue tracking). Has CI/CD workflows configured. basic README (1670 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.2241. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"This repository is a mature, highly active project with a large team (61 contributors), extensive PR history (240 merged), regular releases (126), CI/CD, and a published GitHub Pages site. It demonstrates strong engineering practices and community engagement, fitting the 'lead' category."
203176976,kubernetes-sigs/zeitgeist,Zeitgeist: the language-agnostic dependency checker,205,28,205,1,4834,Go,k8s-sig-release,2473,0,26,15,125,284,1,10169,0,0,0,1,1,0,1,41.67,0.1884,1,1,51,1,"Description: Zeitgeist: the language-agnostic dependency checker. Primary language: Go. Topics: k8s-sig-release. medium-sized codebase. 205 stars (good visibility). 28 forks (modest community interest). 15 contributors (large team). 125 commits in last 90 days (~41.67/month, high activity). updated today. 6.8 years old (mature repository). 284 merged pull requests. 26 releases published. 1 open issues (issue tracker rarely used). Has CI/CD workflows configured. detailed README (10169 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1884. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, mature and currently active.",lead,0.95,"This repository demonstrates high engineering maturity: large team (15 contributors), high activity (125 commits in 90 days), regular releases (26), extensive PR history (284 merged), CI/CD, comprehensive documentation, wiki, and mature age (6.8 years). It fits the 'lead' category due to its established ecosystem and complex, well-maintained project structure."
473937582,flathub-infra/website,Monorepo with website and API,349,120,349,96,76684,TypeScript,"flathub, flatpak, hacktoberfest, python, react, website",1524,0,0,82,410,267,1,3968,0,0,0,1,1,0,1,136.67,0.6151,1,1,29,6,"Description: Monorepo with website and API. Primary language: TypeScript. Topics: flathub, flatpak, hacktoberfest, python, react, website. large codebase. 349 stars (good visibility). 120 forks (notable community interest). 82 contributors (large team). 410 commits in last 90 days (~136.67/month, high activity). updated today. 4.2 years old (mature repository). 267 merged pull requests. No formal releases. 96 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (3968 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.6151. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",lead,0.92,"Large team (82 contributors), high activity (410 commits/90 days), mature age (4.2 years), extensive PR workflow (267 merged PRs), CI/CD, comprehensive documentation, wiki, and open-source license indicate a highly complex, mature project. The lack of formal releases is a minor gap but does not outweigh the strong engineering signals."
1188197833,addfox/addfox,"🧩 Accelerate your browser extension development. Built on Rsbuild — fast, simple, and free",110,2,110,3,5285,TypeScript,"add-on, browser-extension, chrome, chrome-extension, firefox, firefox-addon, hmr, rsbuild, chromium, cross-browser, firefox-extension, manifest-v3",67,0,9,2,43,11,0,3615,0,0,0,1,1,0,1,14.33,3.2941,0,1,90,12,"Description: 🧩 Accelerate your browser extension development. Built on Rsbuild — fast, simple, and free. Primary language: TypeScript. Topics: add-on, browser-extension, chrome, chrome-extension, firefox, firefox-addon, hmr, rsbuild, chromium, cross-browser, firefox-extension, manifest-v3. medium-sized codebase. 110 stars (good visibility). 2 forks (very few). 2 contributors (small team). 43 commits in last 90 days (~14.33/month, moderate activity). updated today. 67 days old (recent). 11 merged pull requests. 9 releases published. 3 open issues (heavy issue activity). No CI/CD workflows detected. detailed README (3615 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 3.2941. Combined engineering signals: very small team, no automated CI/CD, some PR review activity, a few releases published, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",junior,0.85,"The repository shows good documentation, releases, and active development, but the very small team (2 contributors), lack of CI/CD, and limited PR/issue activity indicate it is still at a junior engineering maturity level rather than senior."
119973489,AdguardTeam/FiltersRegistry,Known filters subscriptions transformed for better compatibility with AdGuard,343,70,343,14,24369862,Adblock Filter List,"adguard, filters, filters-metadata, filters-subscriptions",3036,0,0,19,1000,253,1,15651,0,0,0,1,0,0,1,333.33,0.272,1,1,77,4,"Description: Known filters subscriptions transformed for better compatibility with AdGuard. Primary language: Adblock Filter List. Topics: adguard, filters, filters-metadata, filters-subscriptions. very large codebase. 343 stars (good visibility). 70 forks (notable community interest). 19 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 8.3 years old (mature repository). 253 merged pull requests. No formal releases. 14 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (15651 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.272. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"This repository demonstrates high engineering maturity with a large team (19 contributors), very high recent commit activity (1000 commits in 90 days), extensive PR history (253 merged), CI/CD workflows, detailed documentation, and a mature 8.3-year lifespan. Despite no formal releases, the combination of multi-contributor collaboration, automated processes, and active issue tracking aligns with lead-level complexity and ecosystem establishment."
8013229,wikimedia/operations-puppet,Wikimedia Foundation operates some of the largest collaborative projects in the world. This is the Puppet repo for our servers. This repository is a mirror; see https://www.mediawiki.org/wiki/Developer_access for contributing.,269,95,269,0,358307,Puppet,"puppet, mirror",4860,0,0,289,1000,0,0,812,0,0,0,1,0,0,1,333.33,0.1498,1,1,226,2,"Description: Wikimedia Foundation operates some of the largest collaborative projects in the world. This is the Puppet repo for our servers. This repository is a mirror; see https://www.mediawiki.org/wiki/Developer_access for contributing.. Primary language: Puppet. Topics: puppet, mirror. very large codebase. 269 stars (good visibility). 95 forks (notable community interest). 289 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 13.3 years old (mature repository). No merged pull requests recorded. No formal releases. no open issues. No CI/CD workflows detected. basic README (812 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.1498. Combined engineering signals: multi-contributor team, no automated CI/CD, no visible PR-review workflow, no formal releases, open-source license, mature and currently active.",lead,0.85,"Despite lacking formal releases and CI/CD workflows, this is a highly mature, large-scale infrastructure repository for Wikimedia Foundation's production servers. It has a very large team (289 contributors), high recent commit activity, long history (13.3 years), and significant community engagement (269 stars, 95 forks). The absence of PRs and CI/CD is likely due to the mirror nature and internal workflows, not lack of engineering maturity. The repository's complexity and role in powering major collaborative projects justify a 'lead' classification."
1135442827,Dicklesworthstone/asupersync,"Async runtime for Rust where correctness is structural: region-owned tasks, cancel-correct protocols, capability-gated effects, and deterministic replay testing",178,19,178,0,398427,Rust,"async, concurrency, runtime, rust, structured-concurrency",132,0,5,1,1000,0,1,123311,0,0,0,1,1,1,1,333.33,2.9624,0,1,160,5,"Description: Async runtime for Rust where correctness is structural: region-owned tasks, cancel-correct protocols, capability-gated effects, and deterministic replay testing. Primary language: Rust. Topics: async, concurrency, runtime, rust, structured-concurrency. very large codebase. 178 stars (good visibility). 19 forks (modest community interest). solo project (1 contributor). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 132 days old (recent). No merged pull requests recorded. 5 releases published. no open issues. Has CI/CD workflows configured. detailed README (123311 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 2.9624. Combined engineering signals: solo developer, automated CI/CD pipeline, no visible PR-review workflow, a few releases published, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, young and actively developed.",senior,0.85,"Despite being a solo project, the repository exhibits senior-level engineering maturity: extensive documentation, CI/CD, multiple releases, structured codebase, and high activity. The lack of PR workflow is offset by the solo nature, but the overall quality and practices align with senior rather than lead (which requires larger teams and established ecosystem)."
981830964,rive-app/rive-nitro-react-native,Rive React Native - v2 built with Nitro,141,9,141,31,75412,TypeScript,,381,0,30,7,54,175,1,12313,0,0,0,1,1,0,1,18.0,0.7853,1,1,39,0,"Description: Rive React Native - v2 built with Nitro. Primary language: TypeScript. large codebase. 141 stars (good visibility). 9 forks (modest community interest). 7 contributors (medium team). 54 commits in last 90 days (~18.0/month, moderate activity). updated today. 1.0 years old (mature repository). 175 merged pull requests. 30 releases published. 31 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (12313 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.7853. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, no topics declared, mature and currently active.",lead,0.95,"This repository demonstrates high engineering maturity with a multi-contributor team, CI/CD, regular releases (30), extensive PR history (175 merged), comprehensive documentation, wiki, and active issue management. The star count and engagement ratio indicate a well-established project with community interest, fitting the 'lead' category."
